node,region,province,municipality,latitude,longitude,att_name,vendor
UDIFCYN0407,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.324669,-99.124417,DIFCYN0407,Ericsson
UDIFCYN0410,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.321631,-99.172167,DIFCYN0410,Ericsson
UDIFCYN0411,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.353703,-99.1287,DIFCYN0411,Ericsson
UDIFCYN0414,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.309108,-99.132611,DIFCYN0414,Ericsson
UDIFCYN0415,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.343101,-99.144359,DIFCYN0415,Ericsson
UDIFCYN0418,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.341446,-99.181981,DIFCYN0418,Ericsson
UDIFCYN0419,CENTRO,DISTRITO_FEDERAL,BENITO_JUAREZ-DF,19.358377,-99.161003,DIFCYN0419,Ericsson
UDIFCYN0423,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.30605,-99.19016,DIFCYN0423,Ericsson
UDIFCYN0424,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.351416,-99.156274,DIFCYN0424,Ericsson
UDIFCYN0425,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.317841,-99.166488,DIFCYN0425,Ericsson
UDIFCYN0427,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.34499,-99.16449,DIFCYN0427,Ericsson
UDIFCYN0428,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.344227,-99.133499,DIFCYN0428,Ericsson
UDIFCYN0429,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.351351,-99.14585,DIFCYN0429,Ericsson
UDIFCYN0430,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.33639,-99.136749,DIFCYN0430,Ericsson
UDIFCYN0431,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.311806,-99.169028,DIFCYN0431,Ericsson
UDIFCYN0432,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.33453,-99.15986,DIFCYN0432,Ericsson
UDIFCYN0434,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.315731,-99.125236,DIFCYN0434,Ericsson
UDIFCYN0442,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.313389,-99.142194,DIFCYN0442,Ericsson
UDIFCYN0443,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.311079,-99.110406,DIFCYN0443,Ericsson
UDIFCYN1097,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.3414,-99.17156,DIFCYN1097,Ericsson
UDIFCYN1098,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.32821,-99.17223,DIFCYN1098,Ericsson
UDIFCYN1100,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.32918,-99.15195,DIFCYN1100,Ericsson
UDIFCYN1101,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.328175,-99.114119,DIFCYN1101,Ericsson
UDIFCYN1105,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.322572,-99.141803,DIFCYN1105,Ericsson
UDIFCYN1107,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.307279,-99.170843,DIFCYN1107,Ericsson
UDIFCYN1108,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.305052,-99.154661,DIFCYN1108,Ericsson
UDIFCYN1114,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.3565,-99.167028,DIFCYN1114,Ericsson
UDIFCYN1115,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.302377,-99.167146,DIFCYN1115,Ericsson
UDIFCYN1117,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.35013,-99.135611,DIFCYN1117,Ericsson
UDIFCYN1118,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.33757,-99.126619,DIFCYN1118,Ericsson
UDIFCYN1119,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.31785,-99.139172,DIFCYN1119,Ericsson
UDIFCYN1331,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.337419,-99.184964,DIFCYN1331,Ericsson
UDIFCYN1618,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.320118,-99.10628,DIFCYN1618,Ericsson
UDIFCYN1761,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.334215,-99.114455,DIFCYN1761,Ericsson
UDIFCYN1804,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.327393,-99.141806,DIFCYN1804,Ericsson
UDIFCYN6373,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.304208,-99.190058,DIFCYN6373,Ericsson
UDIFGAM0449,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.545778,-99.12275,DIFGAM0449,Ericsson
UDIFGAM0450,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.487389,-99.095,DIFGAM0450,Ericsson
UDIFGAM0453,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.501465,-99.093652,DIFGAM0453,Ericsson
UDIFGAM0454,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.490528,-99.100028,DIFGAM0454,Ericsson
UDIFGAM0462,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.515197,-99.137074,DIFGAM0462,Ericsson
UDIFGAM0463,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.490913,-99.135283,DIFGAM0463,Ericsson
UDIFGAM0464,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.471464,-99.105695,DIFGAM0464,Ericsson
UDIFGAM0466,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.48851,-99.14384,DIFGAM0466,Ericsson
UDIFGAM0468,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.507845,-99.145138,DIFGAM0468,Ericsson
UDIFGAM0469,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.473311,-99.122747,DIFGAM0469,Ericsson
UDIFGAM0471,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.500417,-99.13138,DIFGAM0471,Ericsson
UDIFGAM0472,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.50701,-99.13225,DIFGAM0472,Ericsson
UDIFGAM0473,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.5118,-99.12418,DIFGAM0473,Ericsson
UDIFGAM0474,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.5475,-99.155861,DIFGAM0474,Ericsson
UDIFGAM0475,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.459492,-99.113264,DIFGAM0475,Ericsson
UDIFGAM0477,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.463232,-99.129842,DIFGAM0477,Ericsson
UDIFGAM0478,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.526158,-99.145456,DIFGAM0478,Ericsson
UDIFGAM0480,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.551569,-99.134492,DIFGAM0480,Ericsson
UDIFGAM0483,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.52465,-99.17016,DIFGAM0483,Ericsson
UDIFGAM0484,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.48035,-99.1239,DIFGAM0484,Ericsson
UDIFGAM0485,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.49126,-99.14143,DIFGAM0485,Ericsson
UDIFGAM0486,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.52654,-99.1631,DIFGAM0486,Ericsson
UDIFGAM0487,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.56235,-99.1359,DIFGAM0487,Ericsson
UDIFGAM0491,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.45235,-99.10709,DIFGAM0491,Ericsson
UDIFGAM0492,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.50215,-99.12668,DIFGAM0492,Ericsson
UDIFGAM0493,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.47022,-99.10911,DIFGAM0493,Ericsson
UDIFGAM0494,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.48003,-99.11551,DIFGAM0494,Ericsson
UDIFGAM0496,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.4984,-99.1551,DIFGAM0496,Ericsson
UDIFGAM0499,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.487708,-99.129786,DIFGAM0499,Ericsson
UDIFGAM0500,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.47179,-99.14052,DIFGAM0500,Ericsson
UDIFGAM0501,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.515806,-99.150444,DIFGAM0501,Ericsson
UDIFGAM0502,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.535833,-99.149361,DIFGAM0502,Ericsson
UDIFGAM0503,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.476211,-99.090169,DIFGAM0503,Ericsson
UDIFGAM0504,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.4731,-99.1314,DIFGAM0504,Ericsson
UDIFGAM0507,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.498311,-99.147686,DIFGAM0507,Ericsson
UDIFGAM0509,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.477692,-99.125307,DIFGAM0509,Ericsson
UDIFGAM0510,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.487751,-99.122242,DIFGAM0510,Ericsson
UDIFGAM0511,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.494167,-99.133806,DIFGAM0511,Ericsson
UDIFGAM0512,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.473997,-99.112083,DIFGAM0512,Ericsson
UDIFGAM0513,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.517811,-99.162684,DIFGAM0513,Ericsson
UDIFGAM0514,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.541667,-99.146111,DIFGAM0514,Ericsson
UDIFGAM0515,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.461394,-99.126044,DIFGAM0515,Ericsson
UDIFGAM0516,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.477032,-99.102107,DIFGAM0516,Ericsson
UDIFGAM0518,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.49856,-99.11775,DIFGAM0518,Ericsson
UDIFGAM0520,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.487206,-99.112245,DIFGAM0520,Ericsson
UDIFGAM0521,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.462567,-99.1081,DIFGAM0521,Ericsson
UDIFGAM0522,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.546161,-99.135689,DIFGAM0522,Ericsson
UDIFGAM1120,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.456902,-99.061707,DIFGAM1120,Ericsson
UDIFGAM1121,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.459491,-99.120595,DIFGAM1121,Ericsson
UDIFGAM1122,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.467474,-99.126289,DIFGAM1122,Ericsson
UDIFGAM1126,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.491196,-99.090422,DIFGAM1126,Ericsson
UDIFGAM1127,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.49752,-99.08339,DIFGAM1127,Ericsson
UDIFGAM1128,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.477064,-99.064387,DIFGAM1128,Ericsson
UDIFGAM1131,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.456031,-99.096944,DIFGAM1131,Ericsson
UDIFGAM1132,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.554015,-99.150313,DIFGAM1132,Ericsson
UDIFGAM1134,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.554741,-99.126633,DIFGAM1134,Ericsson
UDIFGAM1135,CENTRO,MEXICO,TLALNEPANTLA_DE_BAZ,19.53685,-99.15691,DIFGAM1135,Ericsson
UDIFGAM1136,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.504197,-99.110728,DIFGAM1136,Ericsson
UDIFGAM1137,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.52272,-99.13521,DIFGAM1137,Ericsson
UDIFGAM1139,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.519393,-99.156422,DIFGAM1139,Ericsson
UDIFGAM1140,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.51878,-99.12933,DIFGAM1140,Ericsson
UDIFGAM1141,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.469603,-99.117758,DIFGAM1141,Ericsson
UDIFGAM1143,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.497231,-99.089583,DIFGAM1143,Ericsson
UDIFGAM1144,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.49025,-99.079361,DIFGAM1144,Ericsson
UDIFGAM1145,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.479237,-99.109703,DIFGAM1145,Ericsson
UDIFGAM1146,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.48025,-99.08016,DIFGAM1146,Ericsson
UDIFGAM1434,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.483778,-99.096611,DIFGAM1434,Ericsson
UDIFGAM1479,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.497817,-99.145536,DIFGAM1479,Ericsson
UDIFGAM1480,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.480277,-99.136054,DIFGAM1480,Ericsson
UDIFGAM1538,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.48546,-99.08584,DIFGAM1538,Ericsson
UDIFGAM1559,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.46692,-99.13324,DIFGAM1559,Ericsson
UDIFGAM1766,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.535475,-99.141901,DIFGAM1766,Ericsson
UDIFGAM1817,CENTRO,DISTRITO_FEDERAL,GUSTAVO_A_MADERO,19.465297,-99.09085,DIFGAM1817,Ericsson
UDIFIZC0526,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.391655,-99.118843,DIFIZC0526,Ericsson
UDIFIZC0527,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.403353,-99.113396,DIFIZC0527,Ericsson
UDIFIZC0528,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.405672,-99.078467,DIFIZC0528,Ericsson
UDIFIZC0529,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.38836,-99.13196,DIFIZC0529,Ericsson
UDIFIZC0530,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.409611,-99.06245,DIFIZC0530,Ericsson
UDIFIZC0531,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.392481,-99.110527,DIFIZC0531,Ericsson
UDIFIZC0535,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.38089,-99.128601,DIFIZC0535,Ericsson
UDIFIZC0537,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.386419,-99.122879,DIFIZC0537,Ericsson
UDIFIZC0538,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.39521,-99.123489,DIFIZC0538,Ericsson
UDIFIZC0539,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.397892,-99.102908,DIFIZC0539,Ericsson
UDIFIZC0540,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.399403,-99.096166,DIFIZC0540,Ericsson
UDIFIZC0546,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.393091,-99.087806,DIFIZC0546,Ericsson
UDIFIZC0547,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.380883,-99.095556,DIFIZC0547,Ericsson
UDIFIZC0548,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.386325,-99.060503,DIFIZC0548,Ericsson
UDIFIZC1148,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.397133,-99.116763,DIFIZC1148,Ericsson
UDIFIZC1150,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.390171,-99.07991,DIFIZC1150,Ericsson
UDIFIZC1152,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.39785,-99.067745,DIFIZC1152,Ericsson
UDIFIZC1153,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.393517,-99.061342,DIFIZC1153,Ericsson
UDIFIZC1154,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.418215,-99.059218,DIFIZC1154,Ericsson
UDIFIZC1156,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.410494,-99.069869,DIFIZC1156,Ericsson
UDIFIZC1647,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.382883,-99.061306,DIFIZC1647,Ericsson
UDIFIZC1771,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.39071,-99.103919,DIFIZC1771,Ericsson
UDIFIZC1851,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.395066,-99.092345,DIFIZC1851,Ericsson
UDIFIZC9236,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.403827,-99.084069,DIFIZC9236,Ericsson
UDIFIZC9237,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.403827,-99.084069,DIFIZC9237,Ericsson
UDIFIZC9242,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.39767,-99.08453,DIFIZC9242,Ericsson
UDIFIZC9287,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.404551,-99.09466,DIFIZC9287,Ericsson
UDIFIZC9288,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.404551,-99.09466,DIFIZC9288,Ericsson
UDIFIZC9289,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.406699,-99.094553,DIFIZC9289,Ericsson
UDIFIZC9291,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.406473,-99.092911,DIFIZC9291,Ericsson
UDIFIZC9292,CENTRO,DISTRITO_FEDERAL,IZTACALCO,19.406519,-99.093123,DIFIZC9292,Ericsson
UDIFIZT0551,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.379482,-99.118996,DIFIZT0551,Ericsson
UDIFIZT0555,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.307764,-99.083092,DIFIZT0555,Ericsson
UDIFIZT0556,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.382756,-99.089822,DIFIZT0556,Ericsson
UDIFIZT0559,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.376513,-99.097749,DIFIZT0559,Ericsson
UDIFIZT0562,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.323997,-99.083225,DIFIZT0562,Ericsson
UDIFIZT0574,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.343665,-99.013704,DIFIZT0574,Ericsson
UDIFIZT0575,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.36356,-98.995288,DIFIZT0575,Ericsson
UDIFIZT0580,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.345964,-99.078297,DIFIZT0580,Ericsson
UDIFIZT0581,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.341811,-99.002197,DIFIZT0581,Ericsson
UDIFIZT0601,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.373819,-99.085172,DIFIZT0601,Ericsson
UDIFIZT0603,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.366742,-99.086183,DIFIZT0603,Ericsson
UDIFIZT0608,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.3117,-99.08071,DIFIZT0608,Ericsson
UDIFIZT0612,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.312722,-99.069472,DIFIZT0612,Ericsson
UDIFIZT0614,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.3264,-99.0754,DIFIZT0614,Ericsson
UDIFIZT0616,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.318758,-99.087997,DIFIZT0616,Ericsson
UDIFIZT0622,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.36148,-99.09592,DIFIZT0622,Ericsson
UDIFIZT0623,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.372901,-99.130019,DIFIZT0623,Ericsson
UDIFIZT0625,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.350407,-99.10589,DIFIZT0625,Ericsson
UDIFIZT0627,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.379831,-99.110878,DIFIZT0627,Ericsson
UDIFIZT0628,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.349368,-99.118987,DIFIZT0628,Ericsson
UDIFIZT0629,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.36073,-99.11077,DIFIZT0629,Ericsson
UDIFIZT0630,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.35688,-99.09537,DIFIZT0630,Ericsson
UDIFIZT0631,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.375384,-99.104866,DIFIZT0631,Ericsson
UDIFIZT0632,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.3147,-99.089344,DIFIZT0632,Ericsson
UDIFIZT0633,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.337622,-99.1005,DIFIZT0633,Ericsson
UDIFIZT0634,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.37548,-99.10931,DIFIZT0634,Ericsson
UDIFIZT0636,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.325389,-99.1,DIFIZT0636,Ericsson
UDIFIZT0637,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.37383,-99.12109,DIFIZT0637,Ericsson
UDIFIZT0638,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.366472,-99.10575,DIFIZT0638,Ericsson
UDIFIZT0640,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.366833,-99.095806,DIFIZT0640,Ericsson
UDIFIZT0645,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.376806,-99.133139,DIFIZT0645,Ericsson
UDIFIZT0646,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.350793,-99.09465,DIFIZT0646,Ericsson
UDIFIZT0647,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.367861,-99.136667,DIFIZT0647,Ericsson
UDIFIZT1157,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.34568,-99.1117,DIFIZT1157,Ericsson
UDIFIZT1160,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.338044,-99.10817,DIFIZT1160,Ericsson
UDIFIZT1161,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.328637,-99.088862,DIFIZT1161,Ericsson
UDIFIZT1162,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.37685,-99.07803,DIFIZT1162,Ericsson
UDIFIZT1163,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.386616,-99.081927,DIFIZT1163,Ericsson
UDIFIZT1164,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.37965,-99.07432,DIFIZT1164,Ericsson
UDIFIZT1166,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.343073,-98.988935,DIFIZT1166,Ericsson
UDIFIZT1167,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.349094,-99.004444,DIFIZT1167,Ericsson
UDIFIZT1168,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.379108,-99.023581,DIFIZT1168,Ericsson
UDIFIZT1169,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.368196,-99.031322,DIFIZT1169,Ericsson
UDIFIZT1175,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.389767,-99.05431,DIFIZT1175,Ericsson
UDIFIZT1180,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.331944,-99.105056,DIFIZT1180,Ericsson
UDIFIZT1337,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.355579,-99.110852,DIFIZT1337,Ericsson
UDIFIZT1483,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.343275,-99.061136,DIFIZT1483,Ericsson
UDIFIZT1540,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.37895,-99.08313,DIFIZT1540,Ericsson
UDIFIZT1560,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.373167,-99.134061,DIFIZT1560,Ericsson
UDIFIZT1561,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.35546,-99.106967,DIFIZT1561,Ericsson
UDIFIZT1569,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.321453,-99.099183,DIFIZT1569,Ericsson
UDIFIZT1785,CENTRO,DISTRITO_FEDERAL,COYOACAN,19.357228,-99.122717,DIFIZT1785,Ericsson
UDIFIZT1816,CENTRO,DISTRITO_FEDERAL,IZTAPALAPA,19.373991,-99.112802,DIFIZT1816,Ericsson
UDIFMGC0654,CENTRO,DISTRITO_FEDERAL,LA_MAGDALENA_CONTRERAS,19.32207,-99.22879,DIFMGC0654,Ericsson
UDIFMGC0655,CENTRO,DISTRITO_FEDERAL,LA_MAGDALENA_CONTRERAS,19.33013,-99.21322,DIFMGC0655,Ericsson
UDIFMGC0659,CENTRO,DISTRITO_FEDERAL,LA_MAGDALENA_CONTRERAS,19.30507,-99.23969,DIFMGC0659,Ericsson
UDIFMGC0660,CENTRO,DISTRITO_FEDERAL,LA_MAGDALENA_CONTRERAS,19.308831,-99.250575,DIFMGC0660,Ericsson
UDIFMGC0662,CENTRO,DISTRITO_FEDERAL,LA_MAGDALENA_CONTRERAS,19.313695,-99.232248,DIFMGC0662,Ericsson
UDIFMGC1184,CENTRO,DISTRITO_FEDERAL,LA_MAGDALENA_CONTRERAS,19.312477,-99.244271,DIFMGC1184,Ericsson
UDIFMGH0663,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.448428,-99.174858,DIFMGH0663,Ericsson
UDIFMGH0665,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.435919,-99.206772,DIFMGH0665,Ericsson
UDIFMGH0666,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.407156,-99.196645,DIFMGH0666,Ericsson
UDIFMGH0667,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.418247,-99.20803,DIFMGH0667,Ericsson
UDIFMGH0668,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.427063,-99.213266,DIFMGH0668,Ericsson
UDIFMGH0671,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.44919,-99.184,DIFMGH0671,Ericsson
UDIFMGH0672,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.420347,-99.218313,DIFMGH0672,Ericsson
UDIFMGH0675,CENTRO,DISTRITO_FEDERAL,MIGUEL_HIDALGO,19.41073,-99.21764,DIFMGH0675,Ericsson
