node,region,province,municipality,latitude,longitude,att_name,vendor,period
JALGDL0690,PACIFIC,JALISCO,GUADALAJARA,20.681162,-103.359383,JALGDL0690,Ericsson,last
JALGDL0691,PACIFIC,JALISCO,GUADALAJARA,20.64853,-103.38044,JALGDL0691,Ericsson,last
JALGDL0692,PACIFIC,JALISCO,GUADALAJARA,20.657194,-103.378693,JALGDL0692,Ericsson,last
JALGDL0693,PACIFIC,JALISCO,GUADALAJARA,20.631091,-103.363758,JALGDL0693,Ericsson,last
JALGDL0694,PACIFIC,JALISCO,GUADALAJARA,20.692887,-103.342945,JALGDL0694,Ericsson,last
JALGDL0695,PACIFIC,JALISCO,GUADALAJARA,20.650251,-103.307062,JALGDL0695,Ericsson,last
JALGDL0696,PACIFIC,JALISCO,GUADALAJARA,20.676163,-103.347557,JALGDL0696,Ericsson,last
JALGDL0697,PACIFIC,JALISCO,GUADALAJARA,20.679825,-103.383347,JALGDL0697,Ericsson,last
JALGDL0698,PACIFIC,JALISCO,GUADALAJARA,20.659337,-103.352203,JALGDL0698,Ericsson,last
JALGDL0699,PACIFIC,JALISCO,GUADALAJARA,20.626738,-103.346863,JALGDL0699,Ericsson,last
JALGDL0700,PACIFIC,JALISCO,GUADALAJARA,20.665366,-103.366936,JALGDL0700,Ericsson,last
JALGDL0701,PACIFIC,JALISCO,GUADALAJARA,20.740274,-103.313333,JALGDL0701,Ericsson,last
JALGDL0702,PACIFIC,JALISCO,GUADALAJARA,20.671686,-103.355057,JALGDL0702,Ericsson,last
JALGDL0703,PACIFIC,JALISCO,GUADALAJARA,20.678301,-103.399002,JALGDL0703,Huawei,last
JALGDL0705,PACIFIC,JALISCO,GUADALAJARA,20.648026,-103.341354,JALGDL0705,Huawei,last
JALGDL0707,PACIFIC,JALISCO,GUADALAJARA,20.6717,-103.303383,JALGDL0707,Ericsson,last
JALGDL0708,PACIFIC,JALISCO,GUADALAJARA,20.692757,-103.323207,JALGDL0708,Ericsson,last
JALGDL0710,PACIFIC,JALISCO,GUADALAJARA,20.675136,-103.372473,JALGDL0710,Ericsson,last
JALGDL0711,PACIFIC,JALISCO,GUADALAJARA,20.699551,-103.296237,JALGDL0711,Ericsson,last
JALGDL0712,PACIFIC,JALISCO,GUADALAJARA,20.643813,-103.281803,JALGDL0712,Ericsson,last
JALGDL0713,PACIFIC,JALISCO,GUADALAJARA,20.638676,-103.390244,JALGDL0713,Ericsson,last
JALGDL0714,PACIFIC,JALISCO,GUADALAJARA,20.671349,-103.394001,JALGDL0714,Ericsson,last
JALGDL0715,PACIFIC,JALISCO,GUADALAJARA,20.687401,-103.359247,JALGDL0715,Ericsson,last
JALGDL0716,PACIFIC,JALISCO,GUADALAJARA,20.697778,-103.370306,JALGDL0716,Ericsson,last
JALGDL0717,PACIFIC,JALISCO,GUADALAJARA,20.718506,-103.318667,JALGDL0717,Ericsson,last
JALGDL0718,PACIFIC,JALISCO,GUADALAJARA,20.649693,-103.361469,JALGDL0718,Ericsson,last
JALGDL0719,PACIFIC,JALISCO,GUADALAJARA,20.626458,-103.332363,JALGDL0719,Ericsson,last
JALGDL0720,PACIFIC,JALISCO,GUADALAJARA,20.688511,-103.396311,JALGDL0720,Huawei,last
JALGDL0721,PACIFIC,JALISCO,GUADALAJARA,20.627785,-103.385178,JALGDL0721,Ericsson,last
JALGDL0722,PACIFIC,JALISCO,GUADALAJARA,20.676916,-103.314003,JALGDL0722,Huawei,last
JALGDL0723,PACIFIC,JALISCO,GUADALAJARA,20.670739,-103.347461,JALGDL0723,Ericsson,last
JALGDL0724,PACIFIC,JALISCO,GUADALAJARA,20.689228,-103.278397,JALGDL0724,Huawei,last
JALGDL0725,PACIFIC,JALISCO,GUADALAJARA,20.6702,-103.383003,JALGDL0725,Huawei,last
JALGDL0726,PACIFIC,JALISCO,GUADALAJARA,20.650846,-103.386851,JALGDL0726,Ericsson,last
JALGDL0727,PACIFIC,JALISCO,GUADALAJARA,20.699944,-103.349083,JALGDL0727,Ericsson,last
JALGDL0728,PACIFIC,JALISCO,ZAPOPAN,20.667299,-103.403015,JALGDL0728,Huawei,last
JALGDL0729,PACIFIC,JALISCO,GUADALAJARA,20.65795,-103.334689,JALGDL0729,Ericsson,last
JALGDL0730,PACIFIC,JALISCO,GUADALAJARA,20.657564,-103.29877,JALGDL0730,Ericsson,last
JALGDL0731,PACIFIC,JALISCO,GUADALAJARA,20.697445,-103.358559,JALGDL0731,Ericsson,last
JALGDL0732,PACIFIC,JALISCO,GUADALAJARA,20.676275,-103.381943,JALGDL0732,Ericsson,last
JALGDL0733,PACIFIC,JALISCO,GUADALAJARA,20.657082,-103.366997,JALGDL0733,Ericsson,last
JALGDL0734,PACIFIC,JALISCO,GUADALAJARA,20.685186,-103.388517,JALGDL0734,Ericsson,last
JALGDL0734_ALMS,PACIFIC,JALISCO,GUADALAJARA,20.6852,-103.389,JALGDL0734,Huawei,last
JALGDL0735,PACIFIC,JALISCO,GUADALAJARA,20.687441,-103.375626,JALGDL0735,Ericsson,last
JALGDL0735_ALMS,PACIFIC,JALISCO,GUADALAJARA,20.687441,-103.375626,JALGDL0735,Huawei,last
JALGDL0736,PACIFIC,JALISCO,GUADALAJARA,20.610823,-103.382645,JALGDL0736,Ericsson,last
JALGDL0737,PACIFIC,JALISCO,GUADALAJARA,20.694181,-103.303658,JALGDL0737,Ericsson,last
JALGDL0738,PACIFIC,JALISCO,GUADALAJARA,20.639668,-103.3321,JALGDL0738,Ericsson,last
JALGDL0739,PACIFIC,JALISCO,GUADALAJARA,20.697694,-103.381361,JALGDL0739,Ericsson,last
JALGDL0740,PACIFIC,JALISCO,GUADALAJARA,20.637074,-103.377182,JALGDL0740,Ericsson,last
JALGDL0741,PACIFIC,JALISCO,GUADALAJARA,20.652806,-103.394722,JALGDL0741,Ericsson,last
JALGDL0743,PACIFIC,JALISCO,GUADALAJARA,20.683487,-103.347947,JALGDL0743,Ericsson,last
JALGDL0744,PACIFIC,JALISCO,GUADALAJARA,20.673325,-103.366447,JALGDL0744,Ericsson,last
JALGDL0745,PACIFIC,JALISCO,GUADALAJARA,20.70509,-103.377131,JALGDL0745,Ericsson,last
JALGDL0752,PACIFIC,JALISCO,GUADALAJARA,20.6915,-103.384193,JALGDL0752,Huawei,last
JALGDL1929,PACIFIC,JALISCO,GUADALAJARA,20.66044,-103.39107,JALGDL1929,Ericsson,last
JALGDL1934,PACIFIC,JALISCO,GUADALAJARA,20.664366,-103.341187,JALGDL1934,Ericsson,last
JALGDL1935,PACIFIC,JALISCO,GUADALAJARA,20.659019,-103.322594,JALGDL1935,Ericsson,last
JALGDL1936,PACIFIC,JALISCO,GUADALAJARA,20.67717,-103.32196,JALGDL1936,Ericsson,last
JALGDL1937,PACIFIC,JALISCO,GUADALAJARA,20.67142,-103.315557,JALGDL1937,Ericsson,last
JALGDL1938,PACIFIC,JALISCO,GUADALAJARA,20.686293,-103.29422,JALGDL1938,Ericsson,last
JALGDL1940,PACIFIC,JALISCO,GUADALAJARA,20.665321,-103.29686,JALGDL1940,Huawei,last
JALGDL1941,PACIFIC,JALISCO,GUADALAJARA,20.686944,-103.335833,JALGDL1941,Ericsson,last
JALGDL1942,PACIFIC,JALISCO,GUADALAJARA,20.694989,-103.374551,JALGDL1942,Ericsson,last
JALGDL1943,PACIFIC,JALISCO,GUADALAJARA,20.700794,-103.338158,JALGDL1943,Ericsson,last
JALGDL1945,PACIFIC,JALISCO,GUADALAJARA,20.675356,-103.273308,JALGDL1945,Ericsson,last
JALGDL1946,PACIFIC,JALISCO,GUADALAJARA,20.706699,-103.403198,JALGDL1946,Huawei,last
JALGDL1948,PACIFIC,JALISCO,GUADALAJARA,20.698533,-103.393231,JALGDL1948,Ericsson,last
JALGDL1951,PACIFIC,JALISCO,GUADALAJARA,20.684841,-103.311985,JALGDL1951,Ericsson,last
JALGDL1952,PACIFIC,JALISCO,GUADALAJARA,20.632315,-103.342125,JALGDL1952,Ericsson,last
JALGDL1955,PACIFIC,JALISCO,GUADALAJARA,20.677897,-103.334045,JALGDL1955,Ericsson,last
JALGDL1957,PACIFIC,JALISCO,GUADALAJARA,20.700251,-103.318599,JALGDL1957,Ericsson,last
JALGDL1958,PACIFIC,JALISCO,GUADALAJARA,20.689301,-103.353493,JALGDL1958,Huawei,last
JALGDL1959,PACIFIC,JALISCO,GUADALAJARA,20.688215,-103.341431,JALGDL1959,Ericsson,last
JALGDL1960,PACIFIC,JALISCO,GUADALAJARA,20.62067,-103.339592,JALGDL1960,Ericsson,last
JALGDL1961,PACIFIC,JALISCO,GUADALAJARA,20.706349,-103.354482,JALGDL1961,Ericsson,last
JALGDL1963,PACIFIC,JALISCO,GUADALAJARA,20.660275,-103.373667,JALGDL1963,Ericsson,last
JALGDL1964,PACIFIC,JALISCO,GUADALAJARA,20.673417,-103.349457,JALGDL1964,Ericsson,last
JALGDL1965,PACIFIC,JALISCO,GUADALAJARA,20.649533,-103.392723,JALGDL1965,Ericsson,last
JALGDL2828,PACIFIC,JALISCO,GUADALAJARA,20.623882,-103.375008,JALGDL2828,Huawei,last
JALGDL2835,PACIFIC,JALISCO,GUADALAJARA,20.703398,-103.28112,JALGDL2835,Huawei,last
JALGDL3319,PACIFIC,JALISCO,GUADALAJARA,20.65975,-103.293361,JALGDL3319,Ericsson,last
JALGDL3568,PACIFIC,JALISCO,GUADALAJARA,20.722593,-103.310297,JALGDL3568,Ericsson,last
JALGDL3721,PACIFIC,JALISCO,GUADALAJARA,20.704181,-103.365288,JALGDL3721,Huawei,last
JALGDL3743,PACIFIC,JALISCO,GUADALAJARA,20.66774,-103.276,JALGDL3743,Ericsson,last
JALGDL6024,PACIFIC,JALISCO,GUADALAJARA,20.674519,-103.347427,JALGDL6024,Ericsson,last
JALGDL6096,PACIFIC,JALISCO,GUADALAJARA,20.694135,-103.375117,JALGDL6096,Ericsson,last
JALGRU0753,PACIFIC,JALISCO,EL_GRULLO,19.7974,-104.228278,JALGRU0753,Huawei,last
JALHOS0754,PACIFIC,JALISCO,HOSTOTIPAQUILLO,20.964806,-104.075996,JALHOS0754,Huawei,last
JALICG0755,PACIFIC,JALISCO,SAN_IGNACIO_CERRO_GORDO,20.723301,-102.454092,JALICG0755,Huawei,last
JALICG0756,PACIFIC,JALISCO,SAN_IGNACIO_CERRO_GORDO,20.757917,-102.588997,JALICG0756,Huawei,last
JALIXM0758,PACIFIC,JALISCO,IXTLAHUACAN_DE_LOS_MEMBRILLOS,20.389444,-103.141113,JALIXM0758,Huawei,last
JALIXM1967,PACIFIC,JALISCO,IXTLAHUACAN_DE_LOS_MEMBRILLOS,20.3652,-103.195222,JALIXM1967,Huawei,last
JALIXM1968,PACIFIC,JALISCO,IXTLAHUACAN_DE_LOS_MEMBRILLOS,20.391209,-103.222,JALIXM1968,Huawei,last
JALIXM2415,PACIFIC,JALISCO,IXTLAHUACAN_DE_LOS_MEMBRILLOS,20.331949,-103.189003,JALIXM2415,Huawei,last
JALIXR0759,PACIFIC,NAYARIT,IXTLAN_DEL_RIO,21.0439,-104.230003,JALIXR0759,Huawei,last
JALJAM0760,PACIFIC,JALISCO,JAMAY,20.2967,-102.717003,JALJAM0760,Huawei,last
JALJNC0761,PACIFIC,JALISCO,JUANACATLAN,20.552723,-103.143997,JALJNC0761,Huawei,last
JALJNC1970,PACIFIC,JALISCO,JUANACATLAN,20.4998,-103.165253,JALJNC1970,Huawei,last
JALJNC3744,PACIFIC,JALISCO,JUANACATLAN,20.56943,-103.13998,JALJNC3744,Ericsson,last
JALJOC0762,PACIFIC,JALISCO,JOCOTEPEC,20.2791,-103.446999,JALJOC0762,Huawei,last
JALJOC0763,PACIFIC,JALISCO,JOCOTEPEC,20.288021,-103.341003,JALJOC0763,Huawei,last
JALJOC1971,PACIFIC,JALISCO,JOCOTEPEC,20.284599,-103.332161,JALJOC1971,Huawei,last
JALJOC1973,PACIFIC,JALISCO,JOCOTEPEC,20.2953,-103.384003,JALJOC1973,Huawei,last
JALJOC1975,PACIFIC,JALISCO,JOCOTEPEC,20.279131,-103.429428,JALJOC1975,Huawei,last
JALJOC2439,PACIFIC,JALISCO,JOCOTEPEC,20.29253,-103.431,JALJOC2439,Huawei,last
JALJOC2853,PACIFIC,JALISCO,JOCOTEPEC,20.29756,-103.458702,JALJOC2853,Huawei,last
JALJTT0764,PACIFIC,JALISCO,JALOSTOTITLAN,21.163601,-102.457352,JALJTT0764,Huawei,last
JALJTT0765,PACIFIC,JALISCO,JALOSTOTITLAN,21.1635,-102.47242,JALJTT0765,Huawei,last
JALJTT2855,PACIFIC,JALISCO,JALOSTOTITLAN,21.117142,-102.454788,JALJTT2855,Huawei,last
JALLAG0766,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.382303,-102.144997,JALLAG0766,Huawei,last
JALLAG0767,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.280701,-101.837306,JALLAG0767,Huawei,last
JALLAG0768,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.355,-101.932999,JALLAG0768,Huawei,initial
JALLAG0769,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.7493,-101.870003,JALLAG0769,Huawei,last
JALLAG0770,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.3536,-101.9272,JALLAG0770,Huawei,last
JALLAG0771,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.3468,-101.945,JALLAG0771,Huawei,last
JALLAG0772,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.335139,-101.965279,JALLAG0772,Huawei,last
JALLAG0773,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.36365,-101.899063,JALLAG0773,Huawei,last
JALLAG0774,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.363444,-101.933998,JALLAG0774,Huawei,last
JALLAG0775,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.318001,-102.046997,JALLAG0775,Huawei,last
JALLAG0776,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.475401,-102.041,JALLAG0776,Huawei,last
JALLAG0777,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.260099,-101.799444,JALLAG0777,Huawei,last
JALLAG0778,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.357241,-101.953003,JALLAG0778,Huawei,last
JALLAG2860,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.358477,-101.929657,JALLAG2860,Huawei,last
JALLAG2864,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.389641,-101.87471,JALLAG2864,Huawei,last
JALLAG2868,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.354319,-101.94117,JALLAG2868,Huawei,last
JALLEO0779,PACIFIC,GUANAJUATO,LEON,21.327299,-101.644997,JALLEO0779,Huawei,last
JALLLA0780,PACIFIC,AGUASCALIENTES,EL_LLANO,21.820639,-102.0983,JALLLA0780,Huawei,last
JALMGD0781,PACIFIC,JALISCO,MAGDALENA-JAL,20.905945,-103.984001,JALMGD0781,Huawei,last
JALMLT0782,PACIFIC,JALISCO,SAN_MIGUEL_EL_ALTO,21.027111,-102.405136,JALMLT0782,Huawei,last
JALMLT0783,PACIFIC,JALISCO,SAN_MIGUEL_EL_ALTO,21.038799,-102.52215,JALMLT0783,Huawei,last
JALMLT0784,PACIFIC,JALISCO,SAN_MIGUEL_EL_ALTO,21.028417,-102.409306,JALMLT0784,Huawei,last
JALOCN0785,PACIFIC,JALISCO,TOTOTLAN,20.4333,-102.720142,JALOCN0785,Huawei,last
JALOCN0786,PACIFIC,JALISCO,OCOTLAN,20.338499,-102.775002,JALOCN0786,Huawei,last
JALOCN0787,PACIFIC,JALISCO,OCOTLAN,20.361099,-102.771402,JALOCN0787,Huawei,last
JALOCN0788,PACIFIC,JALISCO,OCOTLAN,20.2943,-102.744003,JALOCN0788,Huawei,last
JALOCN0789,PACIFIC,JALISCO,OCOTLAN,20.3522,-102.777,JALOCN0789,Huawei,last
JALOCN0790,PACIFIC,JALISCO,OCOTLAN,20.33775,-102.764,JALOCN0790,Huawei,last
JALOCN0791,PACIFIC,JALISCO,OCOTLAN,20.3526,-102.760056,JALOCN0791,Huawei,last
JALOCN0792,PACIFIC,JALISCO,OCOTLAN,20.4531,-102.681999,JALOCN0792,Huawei,last
JALOJU0793,PACIFIC,JALISCO,OJUELOS_DE_JALISCO,21.8564,-101.6471,JALOJU0793,Huawei,last
JALOJU0794,PACIFIC,JALISCO,OJUELOS_DE_JALISCO,21.8785,-101.615997,JALOJU0794,Huawei,last
JALPON0795,PACIFIC,JALISCO,PONCITLAN,20.343,-102.792003,JALPON0795,Huawei,last
JALPON0796,PACIFIC,JALISCO,PONCITLAN,20.349746,-102.819381,JALPON0796,Huawei,last
JALPTL0797,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.601294,-103.401642,JALPTL0797,Ericsson,last
JALPTL0798,PACIFIC,JALISCO,GUADALAJARA,20.609085,-103.345523,JALPTL0798,Ericsson,last
JALPTL0799,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.560101,-103.34333,JALPTL0799,Huawei,last
JALPTL0800,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.576053,-103.360756,JALPTL0800,Ericsson,last
JALPTL0801,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.547701,-103.44117,JALPTL0801,Huawei,last
JALPTL0802,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.585501,-103.332001,JALPTL0802,Ericsson,last
JALPTL0803,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.601448,-103.3781,JALPTL0803,Ericsson,last
JALPTL0804,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.6103,-103.327004,JALPTL0804,Huawei,last
JALPTL0805,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.608101,-103.3148,JALPTL0805,Ericsson,last
JALPTL0806,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.625486,-103.311464,JALPTL0806,Ericsson,last
JALPTL0807,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.641402,-103.302914,JALPTL0807,Ericsson,last
JALPTL0808,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.60388,-103.26517,JALPTL0808,Ericsson,last
JALPTL0809,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.632807,-103.290253,JALPTL0809,Ericsson,last
JALPTL0810,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.614258,-103.304489,JALPTL0810,Ericsson,last
JALPTL0811,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.6057,-103.288194,JALPTL0811,Huawei,last
JALPTL0812,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.612528,-103.415361,JALPTL0812,Ericsson,last
JALPTL0813,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.610222,-103.401972,JALPTL0813,Ericsson,last
JALPTL0814,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.585899,-103.283997,JALPTL0814,Huawei,last
JALPTL0815,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.620281,-103.397545,JALPTL0815,Ericsson,last
JALPTL0816,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.57462,-103.38062,JALPTL0816,Ericsson,last
JALPTL0817,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.616772,-103.319824,JALPTL0817,Ericsson,last
JALPTL0818,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.587969,-103.386055,JALPTL0818,Ericsson,last
JALPTL0819,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.6334,-103.309998,JALPTL0819,Huawei,last
JALPTL0820,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.642311,-103.315743,JALPTL0820,Ericsson,last
JALPTL0822,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.607211,-103.311121,JALPTL0822,Ericsson,last
JALPTL0823,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.639222,-103.294481,JALPTL0823,Ericsson,last
JALPTL0824,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.61841,-103.40034,JALPTL0824,Ericsson,last
JALPTL0825,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.618917,-103.316414,JALPTL0825,Ericsson,last
JALPTL0826,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.563332,-103.350098,JALPTL0826,Huawei,last
JALPTL0827,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.62732,-103.298431,JALPTL0827,Ericsson,last
JALPTL1984,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.592706,-103.411711,JALPTL1984,Ericsson,last
JALPTL1985,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.64028,-103.307383,JALPTL1985,Ericsson,last
JALPTL1986,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.605312,-103.419,JALPTL1986,Ericsson,last
JALPTL1987,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.628347,-103.400492,JALPTL1987,Ericsson,last
JALPTL1988,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.61056,-103.352419,JALPTL1988,Ericsson,last
JALPTL1989,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.591247,-103.35163,JALPTL1989,Ericsson,last
JALPTL1990,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.578741,-103.344684,JALPTL1990,Ericsson,last
JALPTL1991,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.591764,-103.317812,JALPTL1991,Ericsson,last
JALPTL1992,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.62636,-103.319653,JALPTL1992,Ericsson,last
JALPTL2874,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.594142,-103.259531,JALPTL2874,Ericsson,last
JALPTL2875,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.618683,-103.2973,JALPTL2875,Ericsson,last
JALPTL2876,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.596722,-103.323861,JALPTL2876,Ericsson,last
JALPTL3565,PACIFIC,JALISCO,TLAJOMULCO_DE_ZUNIGA,20.554672,-103.45536,JALPTL3565,Huawei,last
JALPTL3745,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.597017,-103.2865,JALPTL3745,Ericsson,last
JALPTL3798,PACIFIC,JALISCO,SAN_PEDRO_TLAQUEPAQUE,20.595985,-103.34066,JALPTL3798,Ericsson,last
JALPVA0831,PACIFIC,JALISCO,PUERTO_VALLARTA,20.670331,-105.210999,JALPVA0831,Huawei,last
JALPVA0832,PACIFIC,JALISCO,PUERTO_VALLARTA,20.573307,-105.249342,JALPVA0832,Huawei,last
JALPVA0833,PACIFIC,JALISCO,PUERTO_VALLARTA,20.668327,-105.248001,JALPVA0833,Huawei,last
JALPVA0834,PACIFIC,JALISCO,PUERTO_VALLARTA,20.652624,-105.220001,JALPVA0834,Huawei,last
JALPVA0838,PACIFIC,JALISCO,PUERTO_VALLARTA,20.665127,-105.226305,JALPVA0838,Huawei,last
JALPVA0839,PACIFIC,JALISCO,PUERTO_VALLARTA,20.663306,-105.196999,JALPVA0839,Huawei,last
JALPVA0840,PACIFIC,JALISCO,PUERTO_VALLARTA,20.656,-105.20705,JALPVA0840,Huawei,last
JALPVA0841,PACIFIC,JALISCO,PUERTO_VALLARTA,20.643437,-105.214432,JALPVA0841,Huawei,last
JALPVA0842,PACIFIC,JALISCO,PUERTO_VALLARTA,20.630515,-105.211307,JALPVA0842,Huawei,last
JALPVA0843,PACIFIC,JALISCO,PUERTO_VALLARTA,20.656,-105.214356,JALPVA0843,Huawei,last
JALPVA0844,PACIFIC,JALISCO,PUERTO_VALLARTA,20.664408,-105.252085,JALPVA0844,Huawei,last
JALPVA0845,PACIFIC,JALISCO,PUERTO_VALLARTA,20.600218,-105.238373,JALPVA0845,Huawei,last
JALPVA0846,PACIFIC,JALISCO,PUERTO_VALLARTA,20.634911,-105.226334,JALPVA0846,Huawei,last
JALPVA0848,PACIFIC,JALISCO,PUERTO_VALLARTA,20.607948,-105.230385,JALPVA0848,Huawei,last
JALPVA0849,PACIFIC,JALISCO,PUERTO_VALLARTA,20.7167,-105.207071,JALPVA0849,Huawei,last
JALPVA0850,PACIFIC,JALISCO,PUERTO_VALLARTA,20.699,-105.245003,JALPVA0850,Huawei,last
JALPVA0851,PACIFIC,JALISCO,PUERTO_VALLARTA,20.589339,-105.241447,JALPVA0851,Huawei,last
JALPVA0852,PACIFIC,JALISCO,PUERTO_VALLARTA,20.685129,-105.238495,JALPVA0852,Huawei,last
JALPVA1994,PACIFIC,JALISCO,PUERTO_VALLARTA,20.6213,-105.230072,JALPVA1994,Huawei,last
JALPVA2428,PACIFIC,JALISCO,PUERTO_VALLARTA,20.548401,-105.271278,JALPVA2428,Huawei,last
JALPVA2429,PACIFIC,JALISCO,PUERTO_VALLARTA,20.532109,-105.291415,JALPVA2429,Huawei,last
JALPVA2430,PACIFIC,JALISCO,PUERTO_VALLARTA,20.6563,-105.233002,JALPVA2430,Huawei,last
JALPVA3315,PACIFIC,JALISCO,PUERTO_VALLARTA,20.6416,-105.237129,JALPVA3315,Huawei,last
JALPVA3562,PACIFIC,JALISCO,PUERTO_VALLARTA,20.691926,-105.193132,JALPVA3562,Huawei,last
JALPVA3787,PACIFIC,JALISCO,PUERTO_VALLARTA,20.65136,-105.238414,JALPVA3787,Huawei,last
JALPVA6026,PACIFIC,JALISCO,PUERTO_VALLARTA,20.676314,-105.251038,JALPVA6026,Huawei,last
JALSAY3573,PACIFIC,JALISCO,SAYULA,19.881319,-103.59791,JALSAY3573,Ericsson,last
JALSJL0853,PACIFIC,JALISCO,SAN_JUAN_DE_LOS_LAGOS,21.2248,-102.312027,JALSJL0853,Huawei,last
JALSJL0854,PACIFIC,JALISCO,SAN_JUAN_DE_LOS_LAGOS,21.247929,-102.377403,JALSJL0854,Huawei,last
JALSJL0855,PACIFIC,JALISCO,SAN_JUAN_DE_LOS_LAGOS,21.290111,-102.269056,JALSJL0855,Huawei,last
JALSJL0856,PACIFIC,JALISCO,SAN_JUAN_DE_LOS_LAGOS,21.243601,-102.329002,JALSJL0856,Huawei,last
JALSJL0857,PACIFIC,JALISCO,SAN_JUAN_DE_LOS_LAGOS,21.2369,-102.338013,JALSJL0857,Huawei,last
JALSJL0858,PACIFIC,JALISCO,LAGOS_DE_MORENO,21.295,-102.148003,JALSJL0858,Huawei,last
JALSJL1996,PACIFIC,JALISCO,SAN_JUAN_DE_LOS_LAGOS,21.250299,-102.332461,JALSJL1996,Huawei,last
JALSJL1997,PACIFIC,JALISCO,SAN_JUAN_DE_LOS_LAGOS,21.281685,-102.311195,JALSJL1997,Huawei,last
JALSJL2891,PACIFIC,JALISCO,JALOSTOTITLAN,21.1639,-102.41134,JALSJL2891,Huawei,last
JALSMH0859,PACIFIC,JALISCO,SAN_MARTIN_HIDALGO,20.57904,-103.839996,JALSMH0859,Huawei,last
JALTAL0860,PACIFIC,JALISCO,TALA,20.705906,-103.686997,JALTAL0860,Huawei,last
JALTAL0861,PACIFIC,JALISCO,TALA,20.674801,-103.737999,JALTAL0861,Huawei,last
JALTAL0862,PACIFIC,JALISCO,TALA,20.652115,-103.709999,JALTAL0862,Huawei,last
